PETRE, SIR GEORGE GLYNN	1866	1868	Secretary of Legation Belgium 	Q16031271
PETRE, SIR GEORGE GLYNN	1868	1872	Secretary of Embassy North German Confederation/Prussia 	Q16031271
PETRE, SIR GEORGE GLYNN	1872	1881	Charge d’Affaires Wurttemberg 	Q16031271
PETRE, SIR GEORGE GLYNN	1881	1884	Minister to Argentina 	Q16031271
PETRE, SIR GEORGE GLYNN	1884	1893	Minister to Portugal 	Q16031271
PETRIE, SIR PETER C., Bt.	1973	1976	Counsellor and Head of Chancery Embassy Federal Republic of Germany 	
PETRIE, SIR PETER C., Bt.	1976	1979	Head of European Integration (Internal) Department Foreign and Commonwealth Office 	
PETRIE, SIR PETER C., Bt.	1979	1985	Miniser France 	
PETRIE, SIR PETER C., Bt.	1985	1989	Ambassador to Belgium 	
PHELAN, MARTIN			Counsellor (Commercial) and Director U.K. Trade and Investment Spain 	
PHILIP, JOHN C.	1977	1980	Deputy High Commissioner Barbados 	
PHILLIPS, DOUGLAS H.C.	1978	1981	Deputy High Commissioner Sri Lanka 	
PHILLIPS, SIR HERBERT	1937	1940	Consul-General Shanghai 	
PHILLIPS, SIR HORACE	1960	1962	Commercial Counsellor Iran 	Q4484231
PHILLIPS, SIR HORACE	1962	1964	Counmsellor Embassy Iran 	Q4484231
PHILLIPS, SIR HORACE	1964	1966	Deputy Political Resident Persian Gulf 	Q4484231
PHILLIPS, SIR HORACE	1966	1968	Ambassador to Indonesia 	Q4484231
PHILLIPS, SIR HORACE			(designate) Ambassador to Saudi Arabia (did not proceed)	Q4484231
PHILLIPS, SIR HORACE	1968	1972	High Commissioner to Tanzania 	Q4484231
PHILLIPS, SIR HORACE	1972	1977	Ambassador to Turkey 	Q4484231
PHILLIPS, JOHN F.S.	1960	1963	Consul-General Muscat 	
PHILLIPS, JOHN F.S.	1963	1966	Counsellor Embassy Jordan 	
PHILLIPS, JOHN F.S.	1967	1968	Deputy High Commissioner to Cyprus 	
PHILLIPS, JOHN F.S.	1969	1970	Ambassador to South Yemen 	
PHILLIPS, JOHN F.S.	1970	1972	Ambassador to Jordan 	
PHILLIPS, JOHN F.S.			Assistant Under-Secretary for Foreign and Commonwealth Affairs 	
PHILLIPS, JOHN F.S.	1973	1977	Ambassador to Sudan 	
PHILLIPS, PATRICIA R.	2002	2004	Economic Counsellor the Netherlands 	
PHILLIPS, PATRICIA R.	2004	2007	Counsellor and Deputy Head of Mission Jordan 	
PHILLIPS, PATRICIA R.	2007	2010	Ambassador to Angola 	
PHILLIPS, PATRICIA R.	2010	2014	Head of Enlargement and South-East Europe Department Foreign and Commonwealth Office 	
PHILLIPS, SIR TOM R.V.	1990	1993	Counsellor and Head of Chancery/Deputy Head of Mission Israel 	
PHILLIPS, SIR TOM R.V.	1993	1997	Counsellor (External Affairs) Embassy U.S.A.	
PHILLIPS, SIR TOM R.V.	1997	1999	Head of Eastern Adriatic Department Foreign and Commonwealth Office 	
PHILLIPS, SIR TOM R.V.	2000	2002	High Commissioner to Uganda 	
PHILLIPS, SIR TOM R.V.	2003	2006	Director South Asia and Afghanistan Foreign and Commonwealth Office 	
PHILLIPS, SIR TOM R.V.	2006	2010	Ambassador to Israel 	
PHILLIPS, SIR TOM R.V.	2010	2012	Ambassador to Saudi Arabia 	
PHILLIPSON, ANTONY J.	2002	2004	Counsellor (Trade and Transport)/Global Issues Embassy U.S.A. 	Q16213698
PHILLIPSON, ANTONY J.	2004	2007	Private Secretary (Foreign Affairs) to the Prime Minister 	Q16213698
PHILLIPSON, ANTONY J.	2011	2015	High Commissioner to Singapore 	Q16213698
PHILLIPSON, ANTONY J.	2015	2016	Director European and Global Issues Issues Cabinet Office 	Q16213698
PHILLIPSON, ANTONY J.	2016	2017	Director Trade and Partnerships Department for Exiting the European Union 	Q16213698
PHILLIPSON, ANTONY J.			Consul-General New York 	Q16213698
PHILPOTT, HUGH S.	2001	2004	Counsellor and Deputy Head of Mission Oman 	
PHILPOTT, HUGH S.			Ambassador to Tajikistan 	
PHIPPS, SIR E. CONSTANTINE H.	1881	1885	Consul-General Buda-Pest 	
PHIPPS, SIR E. CONSTANTINE H.	1885	1892	Secretary of Embassy Austria-Hungary 	
PHIPPS, SIR E. CONSTANTINE H.	1892	1893	Secretary of Embassy France 	
PHIPPS, SIR E. CONSTANTINE H.	1893	1894	Minister Embassy France 	
PHIPPS, SIR E. CONSTANTINE H.	1894	1900	Minister to Brazil 	
PHIPPS, SIR E. CONSTANTINE H.	1900	1906	Minister to Belgium 	
PHIPPS, Rt. Hon. SIR ERIC C.E.	1919	1920	Head of the Central European Department Foreign Office 	Q831031
PHIPPS, Rt. Hon. SIR ERIC C.E.	1920	1922	Counsellor Embassy Belgium 	Q831031
PHIPPS, Rt. Hon. SIR ERIC C.E.			Counsellor Embassy France 	Q831031
PHIPPS, Rt. Hon. SIR ERIC C.E.	1922	1928	Minister France 	Q831031
PHIPPS, Rt. Hon. SIR ERIC C.E.	1928	1933	Minister to Austria 	Q831031
PHIPPS, Rt. Hon. SIR ERIC C.E.	1933	1937	Ambassador to Germany 	Q831031
PHIPPS, Rt. Hon. SIR ERIC C.E.	1937	1939	Ambassador to France 	Q831031
PICKARD, SIR CYRIL S	1952	1955	Counsellor High Commission Australia 	
PICKARD, SIR CYRIL S	1955	1958	Head of South Asia and Middle East Department Commonwealth Relations Office 	
PICKARD, SIR CYRIL S	1958	1961	Deputy High Commissioner New Zealand 	
PICKARD, SIR CYRIL S	1961	1962	Head of Economic Policy Department Commonwealth Relations Office 	
PICKARD, SIR CYRIL S	1962	1963	Assistant Under-Secretary for Commonwealth Relations (Foreign Affairs Division) 	
PICKARD, SIR CYRIL S	1963	1964	Assistant Under-Secretary for Commonwealth Relations (Far East and Defence) 	
PICKARD, SIR CYRIL S	1954	1965	Assistant Under-Secretary for Commonwealth Affairs (Mediterranean South Asia and Defence) 	
PICKARD, SIR CYRIL S	1966	1971	High Commissioner to Pakistan 	
PICKARD, SIR CYRIL S	1971	1974	High Commissioner to Nigeria 	
PICKARD, NICHOLAS	2008	2012	Head of Security Policy Department Foreign and Commonwealth Commonwealth Office 	
PICKARD, NICHOLAS	2013	2014	Counsellor (Political) Embassy Germany 	
PICKARD, NICHOLAS			Minister Embassy Germany 	
PICKERING, HELEN M.	2009	2013	Counsellor and Deputy Head of Mission Austria 	
PICKERSGILL, W. CLAYTON	1898	1911	Consul-General San Francisco 	
PIERCE, KAREN E.	2001	2002	Head of European Union (Bilateral) Department Foreign and Commonwealth Office 	Q6369958
PIERCE, KAREN E.	2002	2006	Head of Eastern Adriatic Department Foreign and Commonwealth Office 	Q6369958
PIERCE, KAREN E.	2006	2009	Deputy Permanent Representative to the United Nations Organization New York 	Q6369958
PIERCE, KAREN E.	2009	2012	Director South Asia and Afghanistan Foreign and Commonwealth Office and Special Representative to Afghanistan and Pakistan 2010-2011	Q6369958
PIERCE, KAREN E.	2012	2015	Permanent Representative to the United Nations Organizations Geneva 	Q6369958
PIERCE, KAREN E.	2015	2016	Ambassador to Afghanistan 	Q6369958
PIERCE, KAREN E.	2016	2017	Chief Operating Officer Foreign and Commonwealth Office 	Q6369958
PIERCE, KAREN E.	2017	2018	Director-General Political Foreign and Commonwealth Office 	Q6369958
PIERCE, KAREN E.			Permanent Representative United Nations Organization New York 	Q6369958
PIERREPONT, Rt. Hon. HENRY M.	1804	1807	Minister to Sweden 	
PIGOTT, CARSTEN O.	1998	2003	Counsellor and Senior Inspector/Reviewer Foreign and Commonwealth Offices 	
PIGOTT, CARSTEN O.	2003	2004	Consul-General Jedda 	
PIKE, SIR MICHAEL E.	1975	1978	Counsellor Embassy U.S.A. 	
PIKE, SIR MICHAEL E.	1978	1982	Counsellor and Head of Chancery Embassy Israel 	
PIKE, SIR MICHAEL E.	1982	1985	Ambassador to Vietnam 	
PIKE, SIR MICHAEL E.	1985	1987	Deputy Permanent Representative to N.A.T.O. 	
PIKE, SIR MICHAEL E.	1987	1990	High Commissioner to Singapore 	
PILCHER, SIR JOHN A.	1946	1948	Head of Far East Information Department Foreign Office 	Q1699174
PILCHER, SIR JOHN A.	1951	1954	Head of Japan and Pacific Department Foreign Office 	Q1699174
PILCHER, SIR JOHN A.	1954	1959	Counsellor Embassy Spain 	Q1699174
PILCHER, SIR JOHN A.	1959	1963	Ambassador to the Philippines 	Q1699174
PILCHER, SIR JOHN A.	1963	1965	Assistant Under-Secretary for Foreign Affairs (Information and Culture) 	Q1699174
PILCHER, SIR JOHN A.	1965	1967	Ambassador to Austria 	Q1699174
PILCHER, SIR JOHN A.	1967	1972	Ambassador to Japan 	Q1699174
PILMORE-BEDFORD, JEREMY	2009	2012	Head of Caribbean Mexico and Central America Department Foreign and Commonwealth Office 	
PILMORE-BEDFORD, JEREMY			Consul-General Atlanta 	
PINK, SIR IVOR T.M.	1948	1949	Deputy Political Representative Japan 	
PINK, SIR IVOR T.M.	1950	1953	Minister British Delegation O.E.C.D. 	
PINK, SIR IVOR T.M.	1953	1954	Senior Civilian Instructor Imperial Defence College 	
PINK, SIR IVOR T.M.	1954	1958	Assistant Under-Secretary for Foreign Affairs (U.N.O. and Consular) 	
PINK, SIR IVOR T.M.	1958	1961	Ambassador to Chile 	
PINK, SIR IVOR T.M.	1961	1965	Minister/Ambassador to Hungary 	
PINSENT, ROGER P.	1963	1967	Ambassador to Nicaragaua 	
PINSENT, ROGER P.	1967	1970	Commercial Counsellor Turkey 	
PINSENT, ROGER P.	1970	1973	Consul-General Sao Paulo 	
PIPER, REUBEN W.	1961	1968	Head of West Indies B Department Colonial/Commonwealth Office 	
PIPER, REUBEN W.	1968	1971	Counsellor Embassy Ireland 	
PIRNIE, GRAHAM J.C.	1995	1998	Ambassador to Paraguay 	
PIRNIE, GRAHAM J.C.	1998	2001	Counsellor and Deputy Head of Mission United Arab Emirates 	
PLATER, STEPHEN J.	2003	2008	Consul-General Munich 	
PLAYFAIR, Lieutenant-Colonel SIR ROBERT L.	1867	1896	Consul-General Algiers 	Q3435647
PLUMBLY, SIR DEREK J.	1988	1992	Counsellor and Head of Chancery/Deputy Head of Mission Saudi Arabia 	Q4364360
PLUMBLY, SIR DEREK J.	1992	1996	Counsellor and Head of Chancery U.K. Delgation to the United Nations Organization New York 	Q4364360
PLUMBLY, SIR DEREK J.	1996	1997	Director Drugs and International Crime Foreign and Commonwealth Office 	Q4364360
PLUMBLY, SIR DEREK J.	1997	2000	Director Middle East and North Africa Foreign and Commonwealth Office 	Q4364360
PLUMBLY, SIR DEREK J.	2000	2003	Ambassador to Saudi Arabia 	Q4364360
PLUMBLY, SIR DEREK J.	2003	2007	Ambassador to Egypt 	Q4364360
PLUNKETT, Rt. Hon. SIR FRANCIS R.	1873	1876	Secretary of Legation Japan 	
PLUNKETT, Rt. Hon. SIR FRANCIS R.	1876	1877	Secretary of Legation U.S.A. 	
PLUNKETT, Rt. Hon. SIR FRANCIS R.	1877	1881	Secretary of Embassy Russia 	
PLUNKETT, Rt. Hon. SIR FRANCIS R.			Secretary of Embassy Turkey 	
PLUNKETT, Rt. Hon. SIR FRANCIS R.	1881	1882	Secretary of Embassy France 	
PLUNKETT, Rt. Hon. SIR FRANCIS R.	1882	1883	Minister France 	
PLUNKETT, Rt. Hon. SIR FRANCIS R.	1883	1887	Minister to Japan 	
PLUNKETT, Rt. Hon. SIR FRANCIS R.	1888	1893	Minister to Sweden 	
PLUNKETT, Rt. Hon. SIR FRANCIS R.	1893	1900	Minister to Belgium 	
PLUNKETT, Rt. Hon. SIR FRANCIS R.	1900	1905	Ambassador to Austria-Hungary 	
POCOCK, SIR ANDREW J.	1997	2001	Deputy High Commissioner Australia 	Q4758287
POCOCK, SIR ANDREW J.	2001	2003	Head of African (Southern) Department Foreign and Commonwealth Office 	Q4758287
POCOCK, SIR ANDREW J.	2003	2006	High Commissioner to Tanzania 	Q4758287
POCOCK, SIR ANDREW J.	2006	2009	 Ambassador to Zimbabwe 	Q4758287
POCOCK, SIR ANDREW J.			Director Africa Foreign and Commonwealth Office 	Q4758287
POCOCK, SIR ANDREW J.	2011	2012	High Commissioner to Canada 	Q4758287
POCOCK, SIR ANDREW J.	2012	2015	High Commissioner to Nigeria 	Q4758287
POLAK, CORNELIA J.	1963	1967	Head of Treaty and Nationality Department Foreign Office 	
POLAK, CORNELIA J.	1967	1969	Consul-General Geneva 	
PONSONBY, ARTHUR G.	1947	1951	Consul-General Rio de Janeiro 	
PONSONBY, JOHN, 1st VISCOUNT	1826	1828	Minister to Argentina 	
PONSONBY, JOHN, 1st VISCOUNT	1828	1829	Minister to Brazil 	
PONSONBY, JOHN, 1st VISCOUNT	1832	1833	Minister to the Two Sicilies 	
PONSONBY, JOHN, 1st VISCOUNT	1833	1841	Ambassador to Turkey 	
PONSONBY, JOHN, 1st VISCOUNT	1846	1850	Ambassador to Austria 	
PONSONBY, MYLES W.	1964	1965	Consul-General Hanoi 	
PONSONBY, MYLES W.	1974	1977	Ambassador to Outer Mongolia 	
PONSONBY-FANE, Hon. SIR SPENCER C.B.	1846	1851	Private Secretary to the Foreign Secretary 	Q7576160
POPPLEWELL, PATRICK J.L.	1977	1978	Counsellor (Political) Embassy China 	
PORTAL, SIR GERALD H.	1891	1894	Agent and Consul-General Zanzibar 	Q1509990
PORTER, IVOR F.	1956	1959	Counsellor U.K. Delegation to N.A.T.O. 	Q6099479
PORTER, IVOR F.	1959	1961	Counsellor High Commission Cyprus 	Q6099479
PORTER, IVOR F.	1961	1962	Deputy High Commissioner Cyprus 	Q6099479
PORTER, IVOR F.	1962	1965	Permanent Representative to the Council of Europe 	Q6099479
PORTER, IVOR F.	1965	1967	Deputy High Commissioner (Calcutta) India 	Q6099479
PORTER, IVOR F.			Minister and Ambassador to Geneva Disarmament Conference -1971	Q6099479
PORTER, IVOR F.	1971	1973	Ambassador to Senegal Mali Mauritania and Guinea 	Q6099479
PORTER, THOMAS P.	1916	1920	Consul-General Philadelphia 	
PORTER, THOMAS P.	1920	1922	Consul-General Boston 	
PORTMAN, GILES M.	2006	2011	Counsellor and Deputy Head of Mission Turkey 	
PORTMAN, GILES M.			Consul-General Washington 	
POSNETT, SIR RICHARD N.	1970	1971	Head of West Indian Department Foreign and Commonwealth Office 	
POSNETT, SIR RICHARD N.	1972	1976	Governor of Belize 	
POSNETT, SIR RICHARD N.			High Commissioner to Uganda 	
POSNETT, SIR RICHARD N.	1981	1983	Governor of Bermuda 	
POSTON, JAMES	1987	1988	Head of Narcotics and Aids Department Foreign and Commonwealth Office 	
POSTON, JAMES	1988	1990	Counsellor and Head of Chancery/Deputy Head of Mission South Africa 	
POSTON, JAMES	1990	1992	Minister South Africa 	
POSTON, JAMES	1992	1995	Head of Personnel Policy Department Foreign and Commonwealth Office 	
POSTON, JAMES	1995	1999	Consul-General Boston 	
POSTON, JAMES	2002	2005	Governor of the Turks and Caicos Islands 	
POTT, SIR LESLIE	1950	1952	Deputy High Commissioner Bombay India 	
POTT, SIR LESLIE	1952	1955	Consul-General Istanbul 	
POTT, SIR LESLIE	1955	1962	Consul-General Marseilles 	
POTTER, DAMION A.			Ambassador to Panama 	
POTTER, RUPERT J.	2005		Joint Head of North American Department Foreign and Commonwealth Office 	
POTTER, RUPERT J.			Consul-General Vancouver 	
POVER, ALAN J.	1983	1986	Inspector 	
POVER, ALAN J.	1986	1990	Consul-General Washington 	
POVER, ALAN J.	1990	1993	High Commissioner to Gambia 	
POWELL, SIR CHARLES D.	1980	1983	Counsellor (Aid/Development/External Relations) U.K. Delegation to the European Economic Community 	
POWELL, SIR CHARLES D.	1983	1991	Private Secretary (Foreign Affairs) to the Prime Minister 	
POWELL, DAVID H.	1997	2001	Counsellor (Political) U.K. Delegation to N.A.T.O. 	
POWELL, DAVID H.	2002	2006	Assistant Director Human Resources (Personnel Services/Pay and Benefits Policy) Foreign and Commonwealth Office 	
POWELL, DAVID H.	2006	2010	Ambassador to Norway 	
POWELL, Hon. HUGH E.	2005	2008	Head of Security Policy Group Foreign and Commonwealth Office 	
POWELL, Hon. HUGH E.	2008	2010	Head of Mission Helmand Provisional Reconstruction Team 	
POWELL, Hon. HUGH E.			Director National Security Cabinet Office 	
POWELL, IAN F.	2003	2007	Ambassador to Micronesia Marshall Islands and Palau 	
POWELL, RICHARD S.	2003	2007	Counsellor and Deputy Head of Mission Finland 	
POWELL, RICHARD S.			Deputy High Commissioner Ghana 	
POWELL, RICHARD S.	2007	2010	Deputy High Commissioner Nigeria 	
POWELL, WILFRED	1913	1916	Consul-General Philadelphia 	
POWELL-JONES, JOHN E.	1968	1969	Counsellor and Head of Chancery Political Adviser’s Office Far East Command 	
POWELL-JONES, JOHN E.	1970	1973	Counsellor Embassy Greece 	
POWELL-JONES, JOHN E.	1973	1975	Ambassador to Cambodia 	
POWELL-JONES, JOHN E.	1976	1979	Ambassador to Senegal Mauritania and Guinea-Bissau and to Cape Verde 1977-1979	
POWELL-JONES, JOHN E.	1979	1982	Permanent Representative to United Nations Conference on Law of the Sea 	
POWELL-JONES, JOHN E.	1982	1985	Ambassador to Switzerland 	
PRENDERGAST, SIR W. KIERAN	1982	1986	Counsellor and Head of Chancery Embassy Israel 	Q3196460
PRENDERGAST, SIR W. KIERAN	1986	1989	Head of Southern Africa Department Foreign and Commonwealth Office 	Q3196460
PRENDERGAST, SIR W. KIERAN	1989	1992	High Commissioner to Zimbabwe 	Q3196460
PRENDERGAST, SIR W. KIERAN	1992	1995	High Commissioner to Kenya 	Q3196460
PRENDERGAST, SIR W. KIERAN	1995	1997	Ambassador to Turkey 	Q3196460
PRENDERGAST, SIR W. KIERAN	1997	2005	Under-Secretary for Political Affairs United Nations Organization 	Q3196460
PRENTICE, CHRISTOPHER N.R.	1994	1998	Counsellor and Deputy Head of Mission Hungary 	Q5113089
PRENTICE, CHRISTOPHER N.R.	1998	2002	Head of Near East and North Africa Department Foreign and Commonwealth Office 	Q5113089
PRENTICE, CHRISTOPHER N.R.	2002	2006	Ambassador to Jordan 	Q5113089
PRENTICE, CHRISTOPHER N.R.	2007	2009	Ambassador to Iraq 	Q5113089
PRENTICE, CHRISTOPHER N.R.	2011	2016	Ambassador to Italy 	Q5113089
PRESTON, MYLES P.	1969	1972	Counsellor Embassy Indonesia 	
PRESTON, MYLES P.	1973	1977	Head of Mexico and Caribbean Department Foreign and Commonwealth Office 	
PRESTON, MYLES P.	1978	1979	Consul-General Vancouver 	
PRICE, ALLEN	1954	1958	Consul-General Stuttgart 	
PRICE, ALLEN	1958	1963	Consul-General Houston 	
PRICE, SIR C. ROY	1939	1940	Assistant Secretary Dominions Office 	
PRICE, SIR C. ROY	1940	1942	Deputy High Commissioner South Africa 	
PRICE, SIR C. ROY	1942	1948	Assistant Secretary Dominions Office/Commonwealth Relations Office 	
PRICE, SIR C. ROY	1948	1949	Deputy High Commissioner Australia 	
PRICE, SIR C. ROY	1949	1953	High Commissioner to New Zealand 	
PRICE, JOHN L.W.	1962	1966	Counsellor (Information) Federal Republic of Germany 	
PRICE, MICHAEL A.	1995	2000	Counsellor Embassy France 	
PRICE, MICHAEL A.	2000	2002	High Commissioner to Fiji 	
PRICE, SARAH H.	2001	2004	Counsellor and Deputy Head of Mission Serbia 	
PRICE, SARAH H.			Head of Drugs and International Crime Department Foreign and Commonwealth Office 	
PRICE, SARAH H.	2011	2013	Head of Arabian Peninsula and Iraq Department Foreign and Commonwealth Office 	
PRICE, SARAH H.	2014	2018	Ambassador to Finland 	
PRICE, W.F. BARRY	1973	1977	Consul-General Rotterdam 	
PRICE, W.F. BARRY	1981	1982	Commercial and Economic Counsellor Thailand 	
PRICE, W.F. BARRY			Economic and Commercial Counsellor Malaysia 	
PRICE, W.F. BARRY	1983	1985	Consul-General Amsterdam 	
PRIDHAM, BRIAN R.	1975	1976	Director of Middle East Centre for Arab Studies 	
PRIDHAM, BRIAN R.	1976	1979	Counsellor Embassy Sudan 	
PRIDHAM, BRIAN R.	1979	1981	Head of Communications Operations Department Foreign and Commonwealth Office 	
PRIDHAM, KENNETH R.C.	1964	1968	Head of United Nations (Economic and Social) Department) Foreign Office 	
PRIDHAM, KENNETH R.C.	1968	1972	Counsellor and Head of Chancery Embassy Denmark 	
PRIDHAM, KENNETH R.C.	1972	1974	Head of Security Department Foreign and Commonwealth Office 	
PRIDHAM, KENNETH R.C.	1974	1978	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Communications) 	
PRIDHAM, KENNETH R.C.	1978	1981	Ambassador to Poland 	
PRIESTLEY, PHILIP J.	1987	1990	Commercial Counsellor Philippines 	Q7184238
PRIESTLEY, PHILIP J.	1990	1991	Ambassador to Gabon 	Q7184238
PRIESTLEY, PHILIP J.	1992	1995	Consul-General Geneva 	Q7184238
PRIESTLEY, PHILIP J.	1996	2000	Head of North America Department Foreign and Commonwealth Office 	Q7184238
PRIESTLEY, PHILIP J.	2001	2004	High Commissioner to Belize 	Q7184238
PRINGLE, DAME ANNE F.	1996	1998	Head of Common Foreign and Security Policy Department Foreign and Commonwealth Office 	
PRINGLE, DAME ANNE F.	1998	2001	Head of Eastern Department Foreign and Commonwealth Office 	
PRINGLE, DAME ANNE F.	2001	2004	Ambassador to Czech Republic 	
PRINGLE, DAME ANNE F.	2004	2008	Director Strategy and Information Foreign and Commonwealth Office 	
PRINGLE, DAME ANNE F.	2008	2011	Ambassador to Russia 	
PRITCHARD, SIR NEIL	1941	1945	Secretary High Commission South Africa 	
PRITCHARD, SIR NEIL	1950	1954	Assistant Under-Secretary for Commonwealth Relations (Foreign Affairs Division) 	
PRITCHARD, SIR NEIL	1954	1957	Deputy High Commissioner Canada 	
PRITCHARD, SIR NEIL	1957	1960	Deputy High Commissioner Australia 	
PRITCHARD, SIR NEIL	1960	1961	Assistant Under-Secretary for Commonwealth Relations (Foreign Affairs Division) 	
PRITCHARD, SIR NEIL	1961	1964	High Commissioner to Tanganykia 	
PRITCHARD, SIR NEIL	1964	1967	Deputy Under-Secretary for Commonwealth Relations/Affairs (Political/Defence and Far East) 	
PRITCHARD, SIR NEIL	1967	1970	Ambassador to Thailand 	
PRODGER, DAVID W.	2008	2011	Counsellor and Deputy Head of Mission Belgium 	
PRUCE, DANIEL R.	2008	2012	Counsellor and Deputy Head of Mission Thailand 	
PRUCE, DANIEL R.	2012	2016	Counsellor and Deputy Head of Mission Spain 	
PRUCE, DANIEL R.			Ambassador to the Philippines 	
PUBLICOVER, RALPH M.	1994	1997	Counsellor and Deputy Head of Mission Romania 	
PUBLICOVER, RALPH M.	1998	2003	Counsellor and Deputy Head of Mission Portugal 	
PUBLICOVER, RALPH M.	2005	2007	Ambassador to Angola 	
PUGH, JOHN A.	1970	1973	Deputy High Commissioner Ibadan Nigeria 	
PUGH, JOHN A.	1973	1976	Inspector 	
